TodayDate,Stonk,NextExpDate,OpenPrice,LowPrice,ClosePrice,HighPrice,Volume,VolumeIncrease%,Call-MaxOpenInterest,Call-StrikePrice,Put-MaxOpenInterest,Put-StrikePrice,UpFromYesterday,UpToday,CloseSplitsStrikes
12/20/22,PDD,12-23-2022,84.79,84.13,85.65,87.39,7110784,-24.29%,5634,95.0,2672,80.0,-1.50%,1.01%,True
12/20/22,PTON,12-23-2022,10.315,10.1797,10.45,10.8485,9439143,-11.65%,1930,12.5,1245,11.0,-0.29%,1.31%,False
12/20/22,PYPL,12-23-2022,68.385,68.13,68.76,70.13,9470903,-45.88%,3676,72.5,2641,70.0,-0.28%,0.55%,False
12/20/22,QCOM,12-23-2022,111.4,111.1,112.1,112.78,6260217,-32.44%,1104,120.0,1041,112.0,-0.45%,0.63%,True
12/20/22,RBLX,12-23-2022,27.01,26.8,27.58,28.21,11905702,-33.93%,2861,49.0,1162,20.5,1.43%,2.11%,True
12/20/22,REGN,12-23-2022,725.24,722.96,733.53,738.29,551380,-30.00%,349,1020.0,191,510.0,1.72%,1.14%,False
12/20/22,ROST,12-23-2022,114.51,114.24,114.35,115.28,2136473,-21.99%,232,120.0,1290,80.0,-0.50%,-0.14%,False
12/20/22,RRC,12-23-2022,25.5,25.2,25.81,26.08,2647096,-41.29%,460,28.0,595,26.0,0.04%,1.22%,False
12/20/22,SBUX,12-23-2022,98.19,97.27,98,98.575,4533502,-40.53%,1892,100.0,1447,95.0,-0.31%,-0.19%,False
12/20/22,SE,12-23-2022,52.36,50.22,51.02,53.36,4802531,-10.87%,2393,67.0,896,52.0,-3.77%,-2.56%,False
12/20/22,SGEN,01-20-2023,127.63,126.92,133.02,133.46,915453,-25.50%,1355,155.0,1069,150.0,4.22%,4.22%,False
12/20/22,SHOP,12-23-2022,34.9,34.78,35.99,37.1,16742391,-15.28%,8796,45.0,1662,34.0,1.38%,3.12%,True
12/20/22,SIRI,12-23-2022,5.91,5.85,5.87,5.925,8822697,-43.26%,745,6.5,5512,6.0,-0.51%,-0.68%,False
12/20/22,SMH,12-23-2022,206.35,206,207.66,209.34,2255046,-40.55%,1518,240.0,1930,210.0,-0.49%,0.63%,False
12/20/22,SNAP,12-23-2022,8.09,8.05,8.21,8.51,19249949,-40.96%,15456,9.0,11192,8.5,0.24%,1.48%,False
12/20/22,SNPS,01-20-2023,320.65,320.65,324.43,326.4,1056586,-20.99%,433,340.0,739,300.0,0.32%,1.18%,True
12/20/22,SPLK,12-23-2022,81.72,81.11,84.54,85.2,1782792,-46.12%,1057,100.0,515,82.0,2.10%,3.45%,False
12/20/22,SQ,12-23-2022,59.34,58.9,61.41,61.87,8766456,-24.10%,1416,69.0,1621,59.0,1.60%,3.49%,True
12/20/22,SWKS,12-23-2022,90.43,89.55,89.6,91.38,2063195,-38.87%,278,93.0,111,88.0,-2.27%,-0.92%,True
12/20/22,TDG,01-20-2023,602.72,602.35,610.16,611.18,266054,-16.51%,198,860.0,152,370.0,1.35%,1.23%,True
12/20/22,TEAM,12-23-2022,136.56,133.4,138.02,139.67,5887232,-20.49%,343,150.0,427,60.0,-0.83%,1.07%,False
12/20/22,TGT,12-23-2022,142.9,142.45,143.25,143.96,3175400,-33.13%,1515,180.0,975,142.0,-0.97%,0.24%,True
12/20/22,TJX,12-23-2022,78.24,77.47,77.59,78.39,3953292,-38.43%,2468,83.0,1604,77.0,-0.64%,-0.83%,True
12/20/22,TSLA,12-23-2022,146.05,137.66,137.8,148.47,159563267,19.85%,47927,170.0,26292,135.0,-8.05%,-5.65%,True
12/20/22,TSM,12-23-2022,75.11,74.9,75.62,76.2,12080590,-16.87%,10546,90.0,1245,75.0,-0.63%,0.68%,True
12/20/22,TSN,01-20-2023,60.6,60.6,61.38,61.66,2908464,-12.72%,3128,72.5,9665,62.5,0.94%,1.29%,False
12/20/22,U,12-23-2022,27.53,27.3,27.73,28.48,10721554,-5.73%,3256,36.0,2856,26.0,-0.68%,0.73%,True
12/20/22,URI,12-23-2022,351.23,349.26,350.61,353.7,555588,-24.44%,102,440.0,270,225.0,-0.18%,-0.18%,True
12/20/22,VRTX,12-23-2022,291.8,291.295,293.23,296,1287677,-22.14%,312,420.0,112,310.0,0.56%,0.49%,False
12/20/22,WDAY,12-23-2022,169.03,168.15,172.09,173.02,1751625,-25.38%,290,177.5,548,115.0,1.21%,1.81%,True
12/20/22,WMT,12-23-2022,142.92,142.25,144.05,144.64,5669767,-27.41%,2846,155.0,2305,140.0,0.88%,0.79%,True
12/20/22,WSM,12-23-2022,114.48,113.34,115.34,117.11,1269077,-10.97%,48,120.0,1155,108.0,-0.21%,0.75%,True
12/20/22,XBI,12-23-2022,78.92,78.7601,80.78,81.13,6843599,-21.17%,2548,84.0,2761,80.0,1.87%,2.36%,True
12/20/22,XEL,01-20-2023,69.49,68.84,69.49,69.81,2208755,-34.61%,192,70.0,147,70.0,0.13%,0.00%,False
12/20/22,XME,12-23-2022,49.23,49.0919,50.03,50.69,3156299,-19.40%,504,56.0,975,51.0,2.63%,1.63%,False
12/20/22,XOM,12-23-2022,105.17,105.07,106.69,107.51,14680004,-38.54%,2028,108.0,2515,105.0,1.45%,1.45%,True
12/20/22,XOM,12-23-2022,105.17,105.07,106.69,107.51,14680004,-38.54%,2028,108.0,2515,105.0,1.45%,1.45%,True
12/20/22,ZM,12-23-2022,68.45,67.92,68.56,70.34,2936000,-15.06%,1226,73.0,1020,70.0,-0.77%,0.16%,False
12/21/22,AA,12-23-2022,44.68,43.9499,44.87,45.745,3986216,-14.08%,1313,46.0,6156,36.0,1.77%,0.43%,True
12/21/22,AAP,12-23-2022,140.24,139.2,142.29,142.35,676811,-38.25%,327,155.0,132,140.0,2.09%,1.46%,True
12/21/22,AAPL,12-23-2022,132.98,132.75,135.45,136.81,85927993,-9.24%,33331,140.0,25738,120.0,2.38%,1.86%,True
12/21/22,ACM,01-20-2023,84.32,83.89,84.63,85.22,596093,-39.75%,399,55.0,537,60.0,1.11%,0.37%,False
12/21/22,ADBE,12-23-2022,340.29,336.44,341.38,345.29,2582991,-48.31%,844,350.0,1268,300.0,0.93%,0.32%,True
12/21/22,ADI,12-23-2022,165.38,165.22,167.41,167.84,2181351,-43.59%,453,167.5,250,162.5,1.87%,1.23%,True
12/21/22,ADP,12-23-2022,245.92,244.125,247.04,247.56,1341319,-34.70%,246,270.0,58,245.0,1.28%,0.46%,True
12/21/22,ADSK,12-23-2022,188.67,186.28,192.23,193.375,1177346,-22.37%,266,300.0,695,180.0,2.29%,1.89%,True
12/21/22,ALGN,12-23-2022,201.04,200.16,204.28,204.385,818976,-40.85%,580,290.0,414,125.0,1.76%,1.61%,True
12/21/22,AMAT,12-23-2022,104.63,104.2,105.9,106.51,4889064,-33.47%,905,105.0,1040,100.0,2.32%,1.21%,False
12/21/22,AMD,12-23-2022,65.43,65.21,67.68,67.845,44167575,-26.45%,8662,67.0,7866,57.0,4.04%,3.44%,False
12/21/22,AMGN,12-23-2022,264.88,264.25,266.26,267.4,2057011,-47.40%,451,310.0,451,260.0,0.57%,0.52%,True
12/21/22,AMZN,12-23-2022,86.175,85.21,86.77,87.225,59267156,-33.23%,22822,90.0,13622,82.0,1.85%,0.69%,True
12/21/22,APPS,12-23-2022,14.78,14.5901,14.67,15.06,1244553,-41.88%,1693,30.0,2249,15.0,-0.07%,-0.74%,False
12/21/22,ARKK,12-23-2022,32.45,31.992,32.71,33.19,19604994,-21.81%,60097,40.0,5187,32.0,1.68%,0.80%,True
12/21/22,ASML,12-23-2022,569.06,567.3,580.96,583.96,797740,-35.02%,392,820.0,430,350.0,3.16%,2.09%,True
12/21/22,AVGO,12-23-2022,547.67,546.95,561.23,561.91,2561912,-25.41%,1041,560.0,438,540.0,3.16%,2.48%,False
12/21/22,AXON,01-20-2023,172.63,171.86,174.72,175.65,500107,-1.56%,445,185.0,840,60.0,1.95%,1.21%,False
12/21/22,BA,12-23-2022,190.04,189.72,196,196.4,9175376,26.17%,5469,200.0,2122,175.0,4.09%,3.14%,True
12/21/22,BABA,12-23-2022,86.01,85.46,87.81,88.3869,18212852,-11.14%,44231,105.0,3900,73.0,2.20%,2.09%,False
12/21/22,BIDU,12-23-2022,108.37,107.39,113.29,113.38,1700435,-61.93%,1074,125.0,713,110.0,4.79%,4.54%,True
12/21/22,BIIB,12-23-2022,288.09,284.87,286.86,288.3,797010,-36.48%,418,285.0,423,275.0,-0.23%,-0.43%,False
12/21/22,BILI,12-23-2022,21.94,21.6,23.34,23.575,6577407,-44.21%,3780,23.0,2887,20.0,5.23%,6.38%,False
12/21/22,BKNG,12-23-2022,1975.58,1967.84,1970.9,1997.49,251010,-37.90%,385,2050.0,366,1820.0,0.63%,-0.24%,True
12/21/22,CHTR,12-23-2022,311.01,309.67,321.34,322.4,2002372,-24.42%,484,660.0,402,290.0,3.90%,3.32%,True
12/21/22,COIN,12-23-2022,35.31,34.7963,35.15,36.1,6998619,-49.96%,5540,40.0,14821,30.0,0.51%,-0.45%,True
12/21/22,COST,12-23-2022,459.38,456.2,462.06,463.69,1462351,-47.04%,2137,545.0,1124,450.0,0.93%,0.58%,True
12/21/22,CPRT,01-20-2023,60.75,60.44,61.05,61.17,1546761,-37.39%,4241,77.5,569,65.0,1.33%,0.49%,False
12/21/22,CRWD,12-23-2022,108.84,104.35,107.35,109.12,6792674,73.66%,1063,120.0,1167,100.0,-2.26%,-1.37%,True
12/21/22,CSCO,12-23-2022,47.69,47.42,47.66,47.96,15599586,-37.87%,3223,47.5,12516,41.0,0.61%,-0.06%,False
12/21/22,CUBE,01-20-2023,39.85,39.68,40.08,40.624,2462710,-70.45%,32,45.0,539,22.5,1.31%,0.58%,True
12/21/22,DOCS,01-20-2023,35,34.95,35.64,36.12,1076551,-25.06%,1569,35.0,1219,27.5,1.97%,1.83%,False
12/21/22,DOCU,12-23-2022,53.86,53.5,56.58,56.92,5342941,-56.71%,1441,60.0,1567,50.0,4.58%,5.05%,True
12/21/22,DWAC,12-23-2022,17,16.89,18.5,18.5,430923,-47.54%,2289,20.0,2351,10.0,9.79%,8.82%,True
12/21/22,EBAY,12-23-2022,41.27,41.01,41.28,41.5,4049958,-40.16%,704,45.0,2388,43.0,0.76%,0.02%,False
12/21/22,FAST,01-20-2023,47.75,47.48,47.94,48.04,2127054,-53.43%,2358,57.1,1393,52.1,0.61%,0.40%,False
12/21/22,FOX,01-20-2023,28.22,28.15,28.39,28.57,600377,-63.22%,102,35.0,52,25.0,1.03%,0.60%,True
12/21/22,FTCH,12-23-2022,3.99,3.64,3.9,4.01,16153060,-25.95%,1044,7.0,1107,4.0,-1.02%,-2.26%,False
12/21/22,GDX,12-23-2022,28.98,28.9,29.08,29.32,21455383,-13.22%,6055,30.0,2595,28.0,1.18%,0.35%,True
12/21/22,GILD,12-23-2022,85.25,84.855,85.27,85.912,5320945,-52.32%,3747,91.0,643,84.0,0.59%,0.02%,True
12/21/22,GLOB,01-20-2023,169.07,168.46,169.78,171.94,234772,-23.05%,38,190.0,41,115.0,1.14%,0.42%,True
12/21/22,GOOG,12-23-2022,89.73,88.91,90.25,90.915,20336387,-32.34%,6555,94.0,5189,80.0,0.69%,0.58%,True
12/21/22,GOOGL,12-23-2022,89.08,88.32,89.58,90.22,24745637,-30.55%,8192,95.0,6861,90.0,0.63%,0.56%,False
12/21/22,GOOS,12-23-2022,18.22,18.03,18.29,18.551,1141478,-0.59%,126,23.0,809,14.0,2.01%,0.38%,True
12/21/22,HD,12-23-2022,318.05,314.74,319.36,319.59,2610365,-48.59%,1180,340.0,1264,312.5,1.44%,0.41%,True
12/21/22,INCY,01-20-2023,81.36,80.25,80.52,81.755,1150761,-26.84%,2937,95.0,1539,85.0,-0.68%,-1.03%,False
12/21/22,INMD,01-20-2023,35.88,35.66,37.01,37.38,1234577,37.14%,10372,40.0,3563,32.5,5.08%,3.15%,True
12/21/22,INTC,12-23-2022,26.59,26.58,26.83,26.97,28100906,-39.87%,5830,27.5,5847,27.0,1.48%,0.90%,False
12/21/22,ISRG,12-23-2022,263.69,262.535,266.16,267.27,1625952,-42.28%,283,310.0,441,175.0,1.67%,0.94%,True
12/21/22,JD,12-23-2022,56.14,55.93,58.12,58.335,4726186,-34.72%,1910,60.0,1477,57.0,3.01%,3.53%,True
12/21/22,LCID,12-23-2022,7.39,7.15,7.18,7.39,26956149,-19.70%,12804,8.0,5363,7.5,-0.69%,-2.84%,False
12/21/22,LOW,12-23-2022,202.93,200.27,202.43,203.62,2345410,-42.09%,611,215.0,559,185.0,0.78%,-0.25%,True
12/21/22,LSPD,01-20-2023,13.95,13.62,13.9,14.18,794750,-25.77%,563,20.0,1267,10.0,0.43%,-0.36%,True
12/21/22,LULU,12-23-2022,317.91,311.56,316.74,320.425,2324882,-6.48%,682,330.0,2543,300.0,3.13%,-0.37%,True
12/21/22,MDLZ,12-23-2022,66.25,66.1,66.89,67.285,5608468,-33.84%,1536,68.0,2514,65.0,1.58%,0.97%,True
12/21/22,MELI,12-23-2022,877.58,873,900.1,908.99,409859,-37.97%,231,1000.0,266,730.0,2.76%,2.57%,False
12/21/22,MP,01-20-2023,28.75,28.415,28.7,29.145,1933311,-18.97%,6231,40.0,5187,30.0,0.53%,-0.17%,False
12/21/22,MRK,12-23-2022,110.095,109.5379,111.11,111.19,6640940,-49.41%,7542,120.0,832,109.0,1.28%,0.92%,True
12/21/22,MRNA,12-23-2022,201.85,199.75,210.04,210.22,7584039,-41.57%,4354,210.0,2998,170.0,4.41%,4.06%,False
12/21/22,MRO,12-23-2022,27.83,27.32,27.74,27.94,8206898,-45.14%,1747,28.0,662,24.0,2.17%,-0.32%,True
12/21/22,MRVL,12-23-2022,38.12,38.12,38.87,38.965,9159966,-28.36%,869,38.0,3346,33.0,2.80%,1.97%,False
12/21/22,MSFT,12-23-2022,241.69,240.11,244.43,245.615,23690607,-41.77%,8563,255.0,6140,240.0,1.09%,1.13%,True
12/21/22,MU,12-23-2022,50.925,50.745,51.19,51.745,20400778,26.55%,6671,55.0,5525,51.0,1.01%,0.52%,True
12/21/22,NFLX,12-23-2022,289.99,286.5,297.96,300.66,6376173,-39.14%,4060,300.0,6601,280.0,3.39%,2.75%,True
12/21/22,NTES,12-23-2022,69.95,69.71,72.28,72.62,1557274,-46.30%,2021,70.0,214,62.0,3.69%,3.33%,False
12/21/22,NVDA,12-23-2022,161.14,161.02,165.01,166.27,32502538,-31.57%,8476,170.0,9526,160.0,2.59%,2.40%,True
12/21/22,OKTA,12-23-2022,65.89,61.71,67.94,68.13,3529593,-11.27%,1379,68.0,480,65.0,2.52%,3.11%,True
12/21/22,ORLY,01-20-2023,826.74,819.3487,833.62,836.3,398631,-30.52%,187,850.0,67,780.0,1.21%,0.83%,True
12/21/22,OXY,12-23-2022,63.63,62.46,63.73,63.92,11611925,-9.24%,2979,70.0,2547,60.0,2.18%,0.16%,True
12/21/22,PDD,12-23-2022,85.76,83.91,85.93,87.09,6073492,-32.22%,3829,95.0,2760,80.0,0.33%,0.20%,True
12/21/22,PTON,12-23-2022,10.47,9.86,9.88,10.61,11384411,9.67%,1944,11.0,1238,11.0,-5.45%,-5.64%,False
12/21/22,PYPL,12-23-2022,68.81,68.07,69.21,70.19,13861596,-19.27%,3664,72.5,2802,70.0,0.65%,0.58%,False
12/21/22,QCOM,12-23-2022,112.76,112.69,114.59,114.9634,5843839,-37.15%,1116,120.0,1291,112.0,2.22%,1.62%,True
12/21/22,RBLX,12-23-2022,27.04,26.78,28.09,28.39,12504950,-32.76%,2861,49.0,1725,27.5,1.85%,3.88%,True
12/21/22,REGN,12-23-2022,734.98,733.2,736.19,754.86,532529,-32.91%,349,1020.0,191,510.0,0.36%,0.16%,False
12/21/22,ROST,12-23-2022,115.98,114.59,115.13,116.46,2572041,-6.57%,232,120.0,1290,80.0,0.68%,-0.73%,False
12/21/22,RRC,12-23-2022,26.47,25.944,26.74,26.75,2791138,-36.33%,553,27.0,608,26.0,3.60%,1.02%,True
12/21/22,SBUX,12-23-2022,96.72,96.35,98.67,99.07,5566294,-21.91%,1930,100.0,1564,95.0,0.68%,2.02%,False
12/21/22,SE,12-23-2022,50.9,49.67,52.44,53.11,4779764,-12.37%,2388,67.0,870,52.0,2.78%,3.03%,True
12/21/22,SGEN,01-20-2023,133.65,131.38,132.32,133.65,1191157,-3.26%,1365,155.0,1069,150.0,-0.53%,-1.00%,False
12/21/22,SHOP,12-23-2022,36.18,35.29,36.19,36.94,13260508,-30.53%,8745,45.0,2011,34.0,0.56%,0.03%,True
12/21/22,SIRI,12-23-2022,5.92,5.84,5.9,5.925,12282055,-21.29%,745,6.5,5512,6.0,0.51%,-0.34%,False
12/21/22,SMH,12-23-2022,208.96,208.42,212.3,212.92,2837753,-24.57%,1518,240.0,1490,195.0,2.23%,1.60%,True
12/21/22,SNAP,12-23-2022,8.26,8.14,8.64,8.69,24570716,-24.64%,12725,9.0,11606,8.5,5.24%,4.60%,True
12/21/22,SNPS,01-20-2023,325.54,322.65,330.22,331.62,532086,-61.19%,437,340.0,739,300.0,1.78%,1.44%,True
12/21/22,SPLK,12-23-2022,84.54,83.36,86,86.5,1143702,-66.03%,1160,100.0,514,82.0,1.73%,1.73%,False
12/21/22,SQ,12-23-2022,61.74,60.63,62.58,63.33,7847515,-32.35%,1613,65.0,1820,59.0,1.91%,1.36%,True
12/21/22,SWKS,12-23-2022,89.91,89.91,91.9,92.365,2190525,-35.71%,342,92.0,110,95.0,2.57%,2.21%,False
12/21/22,TDG,01-20-2023,614.85,614.85,627.64,627.66,241794,-26.88%,198,860.0,162,370.0,2.86%,2.08%,True
12/21/22,TEAM,12-23-2022,137.79,133.385,139.62,140.77,2692028,-64.98%,354,150.0,427,60.0,1.16%,1.33%,False
12/21/22,TGT,12-23-2022,142.26,141.97,142.3,144.19,3510196,-26.67%,1512,180.0,926,142.0,-0.66%,0.03%,True
12/21/22,TJX,12-23-2022,78.57,78.285,78.84,79.22,4109953,-31.99%,2468,83.0,1682,77.0,1.61%,0.34%,True
12/21/22,TSLA,12-23-2022,139.335,135.89,137.57,141.26,145417412,3.17%,50069,160.0,30947,135.0,-0.17%,-1.27%,True
12/21/22,TSM,12-23-2022,75.86,75.77,77.14,77.42,10806100,-24.37%,10562,90.0,1142,75.0,2.01%,1.69%,True
12/21/22,TSN,01-20-2023,61.63,60.65,60.76,61.9072,3078062,-9.93%,3129,72.5,9664,62.5,-1.01%,-1.41%,False
12/21/22,U,12-23-2022,27.85,27.29,28.65,28.98,8462075,-27.44%,3256,36.0,2884,26.0,3.32%,2.87%,True
12/21/22,URI,12-23-2022,353.44,351.25,359.83,360.37,534431,-29.07%,102,440.0,270,225.0,2.63%,1.81%,True
12/21/22,VRTX,12-23-2022,292.26,289.28,290.55,294.3881,1539414,-9.12%,312,420.0,112,310.0,-0.91%,-0.59%,False
12/21/22,WDAY,12-23-2022,169.86,168.125,170.08,172.42,2541524,7.59%,290,177.5,548,115.0,-1.17%,0.13%,True
12/21/22,WMT,12-23-2022,144.32,144.26,145.18,145.94,4575507,-37.25%,2818,155.0,2108,140.0,0.78%,0.60%,True
12/21/22,WSM,12-23-2022,117.26,115.2,118.63,119.04,908312,-36.94%,72,117.0,1143,108.0,2.85%,1.17%,False
12/21/22,XBI,12-23-2022,81.23,80.4,82.58,83.4,10908253,27.96%,2557,84.0,2750,80.0,2.23%,1.66%,True
12/21/22,XEL,01-20-2023,69.71,69.55,70.41,70.46,1774604,-43.69%,195,70.0,148,70.0,1.32%,1.00%,False
12/21/22,XME,12-23-2022,50.76,50.34,51.31,51.43,3669941,-5.28%,504,56.0,975,51.0,2.56%,1.08%,True
12/21/22,XOM,12-23-2022,108.29,107.16,108.06,108.585,13565365,-40.86%,2510,110.0,2779,105.0,1.28%,-0.21%,True
12/21/22,XOM,12-23-2022,108.29,107.16,108.06,108.585,13565365,-40.86%,2510,110.0,2779,105.0,1.28%,-0.21%,True
12/21/22,ZM,12-23-2022,68.71,67.88,69.93,70.9624,3253741,-8.70%,1413,73.0,1072,70.0,2.00%,1.78%,False
12/22/22,AA,12-23-2022,44.58,41.82,43.85,44.63,3731046,-18.28%,1314,46.0,6156,36.0,-2.27%,-1.64%,True
12/22/22,AAP,12-23-2022,140.54,138.52,142.08,142.35,715558,-33.04%,327,155.0,136,140.0,-0.15%,1.10%,True
12/22/22,AAPL,12-23-2022,134.352,130.3,132.23,134.56,77852108,-19.65%,38375,140.0,25840,130.0,-2.38%,-1.58%,True
12/22/22,ACM,01-20-2023,84.12,83.09,84.53,84.575,715628,-19.06%,399,55.0,537,60.0,-0.12%,0.49%,False
12/22/22,ADBE,12-23-2022,336.01,330.94,336.52,339.88,2320005,-53.13%,917,350.0,1252,300.0,-1.42%,0.15%,True
12/22/22,ADI,12-23-2022,164.83,161.06,163.75,164.83,2972024,-20.85%,659,167.5,249,162.5,-2.19%,-0.66%,True
12/22/22,ADP,12-23-2022,244.48,236.735,239.16,244.71,2370639,14.91%,246,270.0,451,247.5,-3.19%,-2.18%,False
12/22/22,ADSK,12-23-2022,189.31,185.85,188.1,190.11,1999472,33.95%,266,300.0,690,180.0,-2.15%,-0.64%,True
12/22/22,ALGN,12-23-2022,202.28,196.88,203.49,203.63,728835,-45.75%,580,290.0,414,125.0,-0.39%,0.60%,True
12/22/22,AMAT,12-23-2022,102.11,95.97,97.6,102.61,11326627,53.95%,840,105.0,911,100.0,-7.84%,-4.42%,False
12/22/22,AMD,12-23-2022,66.08,62.2601,63.86,66.31,73917667,28.21%,9728,70.0,9010,65.0,-5.64%,-3.36%,False
12/22/22,AMGN,12-23-2022,265.8,263.19,265.26,266.165,1980107,-46.69%,451,310.0,453,260.0,-0.38%,-0.20%,True
12/22/22,AMZN,12-23-2022,85.52,82.25,83.79,85.68,81431314,-7.85%,25938,90.0,13360,74.0,-3.43%,-2.02%,True
12/22/22,APPS,12-23-2022,14.27,13.795,14.59,14.63,2055306,-2.71%,1693,30.0,2249,15.0,-0.55%,2.24%,False
12/22/22,ARKK,12-23-2022,32.1,30.59,31.6,32.125,24439715,-4.17%,60091,40.0,5237,32.0,-3.39%,-1.56%,False
12/22/22,ASML,12-23-2022,571.05,546.8001,555.95,571.05,1352175,10.43%,392,820.0,430,350.0,-4.30%,-2.64%,True
12/22/22,AVGO,12-23-2022,553.35,547.2,553.09,554.94,2755413,-20.50%,1109,560.0,715,555.0,-1.45%,-0.05%,False
12/22/22,AXON,01-20-2023,172.64,165.63,167.82,173.11,370353,-29.20%,453,185.0,840,60.0,-3.95%,-2.79%,False
12/22/22,BA,12-23-2022,193.82,185.67,188.25,194.17,6928514,-6.70%,8076,200.0,2101,185.0,-3.95%,-2.87%,True
12/22/22,BABA,12-23-2022,89.08,86.67,87.97,89.69,16004787,-23.52%,44087,105.0,3900,73.0,0.18%,-1.25%,False
12/22/22,BIDU,12-23-2022,114,111.46,112.74,115.46,1977220,-53.12%,1073,125.0,730,110.0,-0.49%,-1.11%,True
12/22/22,BIIB,12-23-2022,283.61,278.305,280.61,283.65,946899,-22.14%,418,285.0,423,275.0,-2.18%,-1.06%,True
12/22/22,BILI,12-23-2022,23.7,22.87,23.6,24.17,7984208,-20.55%,3842,23.0,2973,20.0,1.11%,-0.42%,False
12/22/22,BKNG,12-23-2022,1947.7,1907.38,1932.99,1947.7,252746,-35.56%,406,2050.0,366,1820.0,-1.92%,-0.76%,True
12/22/22,CHTR,12-23-2022,317.6,315.69,323.88,324.48,1671678,-38.99%,484,660.0,376,290.0,0.79%,1.98%,True
12/22/22,COIN,12-23-2022,34.93,32.95,34.59,35.3465,10335668,-23.79%,5111,40.0,13771,30.0,-1.59%,-0.97%,True
12/22/22,COST,12-23-2022,458.65,453.39,458.71,460.4,1907717,-27.88%,2142,545.0,1075,450.0,-0.73%,0.01%,True
12/22/22,CPRT,01-20-2023,60.48,59.23,59.98,60.795,1729967,-29.06%,4241,77.5,569,65.0,-1.75%,-0.83%,False
12/22/22,CRWD,12-23-2022,104.75,101.8713,103.97,105.67,4380729,-1.52%,1054,120.0,1136,100.0,-3.15%,-0.74%,True
12/22/22,CSCO,12-23-2022,47.49,46.685,47.32,47.49,23119117,-8.01%,4678,48.0,12516,41.0,-0.71%,-0.36%,True
12/22/22,CUBE,01-20-2023,39.69,39.2,40,40.04,1597932,-80.79%,32,45.0,539,22.5,-0.20%,0.78%,True
12/22/22,DOCS,01-20-2023,35.14,34.13,34.95,35.27,839199,-41.84%,1592,35.0,1219,27.5,-1.94%,-0.54%,True
12/22/22,DOCU,12-23-2022,54.97,52.95,54.24,56.22,4447629,-58.57%,1555,60.0,1531,50.0,-4.14%,-1.33%,True
12/22/22,DWAC,12-23-2022,18.07,16.57,17.11,18.24,493907,-36.57%,2333,20.0,2411,10.0,-7.51%,-5.31%,True
12/22/22,EBAY,12-23-2022,40.63,39.48,40.12,40.715,3930531,-41.69%,704,45.0,2115,43.0,-2.81%,-1.26%,False
12/22/22,FAST,01-20-2023,47.6,46.68,47.69,47.72,3243128,-28.03%,2358,57.1,1393,52.1,-0.52%,0.19%,False
12/22/22,FOX,01-20-2023,28.16,28.08,28.54,28.63,796052,-50.43%,102,35.0,52,25.0,0.53%,1.35%,True
12/22/22,FTCH,12-23-2022,3.85,3.725,3.93,3.97,18740208,-13.15%,4394,4.0,1099,4.0,0.77%,2.08%,False
12/22/22,GDX,12-23-2022,28.63,28.12,28.76,28.785,20148818,-17.21%,6333,30.0,2472,28.0,-1.10%,0.45%,True
12/22/22,GILD,12-23-2022,85.245,84.37,85.28,85.47,4698821,-57.54%,3749,91.0,584,84.0,0.01%,0.04%,True
12/22/22,GLOB,01-20-2023,165.84,156.53,162.7,165.905,371954,16.20%,38,190.0,41,115.0,-4.17%,-1.89%,True
12/22/22,GOOG,12-23-2022,88.93,86.9401,88.26,89.18,23656066,-18.57%,7004,94.0,5189,80.0,-2.20%,-0.75%,True
12/22/22,GOOGL,12-23-2022,88.16,86.32,87.76,88.54,27658293,-21.02%,7031,90.0,7317,90.0,-2.03%,-0.45%,False
12/22/22,GOOS,12-23-2022,18,17.49,17.99,18.02,996962,-14.14%,126,23.0,809,14.0,-1.64%,-0.06%,True
12/22/22,HD,12-23-2022,316.4,310.725,316.12,316.4,3064779,-35.48%,1062,340.0,1258,312.5,-1.01%,-0.09%,True
12/22/22,INCY,01-20-2023,80.34,79.94,81.12,81.15,630954,-60.16%,2945,95.0,1539,85.0,0.75%,0.97%,False
12/22/22,INMD,01-20-2023,36.6,34.26,35.95,37.16,1434457,47.65%,10653,40.0,3566,32.5,-2.86%,-1.78%,True
12/22/22,INTC,12-23-2022,26.45,25.35,25.97,26.452,47478307,3.83%,6361,27.5,5980,27.0,-3.21%,-1.81%,False
12/22/22,ISRG,12-23-2022,263.48,259,263.61,264.29,2015521,-27.49%,364,275.0,441,175.0,-0.96%,0.05%,True
12/22/22,JD,12-23-2022,58.75,57.11,57.67,59.4,5319438,-22.31%,2535,60.0,1594,57.0,-0.77%,-1.84%,True
12/22/22,LCID,12-23-2022,7.12,6.63,6.89,7.17,35161346,4.38%,13841,8.0,5146,7.0,-4.04%,-3.23%,False
12/22/22,LOW,12-23-2022,198.52,195.27,199.15,200.225,2414946,-39.57%,609,215.0,559,185.0,-1.62%,0.32%,True
12/22/22,LSPD,01-20-2023,13.6,12.9,13.47,13.65,1305175,32.67%,563,20.0,1267,10.0,-3.09%,-0.96%,True
12/22/22,LULU,12-23-2022,313.02,308.69,312.93,314.49,1499499,-32.75%,948,330.0,1568,300.0,-1.20%,-0.03%,True
12/22/22,MDLZ,12-23-2022,66.69,65.97,66.73,66.83,4856779,-42.11%,1538,68.0,2514,65.0,-0.24%,0.06%,True
